genotype,mean_lat,lat95,lat99,std_dev_lat,macs,params
"Genotype(normal=[('mobilenetV2_1.0', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('max_pool_3x3', 1), ('sep_conv_7x7', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 2), ('sep_conv_7x7', 2), ('avg_pool_3x3', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('sep_conv_5x5', 2), ('skip_connect', 4), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",47.450926303863525,51.11289024353027,51.29051208496094,1.8118199369390549,823393216.0,5160502.0
"Genotype(normal=[('mobilenetV2_1.0', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('skip_connect', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 0)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('max_pool_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_3x3', 1), ('mobilenetV2_1.4', 4)], reduce_concat=range(2, 6))",53.93963813781738,54.34846878051758,55.175065994262695,0.6047104399467447,758624512.0,5291830.0
"Genotype(normal=[('mobilenetV2_1.0', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('sep_conv_7x7', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV2_1.0', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('dil_conv_5x5', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 2), ('avg_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('sep_conv_5x5', 1), ('max_pool_3x3', 1), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",62.94365644454956,63.764333724975586,64.07713890075684,0.3959809949599462,871973440.0,5787766.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV2_1.0', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 3), ('mobilenetV2_1.0', 2), ('sep_conv_3x3', 3), ('dil_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('mobilenetV2_1.0', 0), ('avg_pool_3x3', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 2), ('max_pool_3x3', 3), ('mobilenetV3_1.0_3x3_Hswish', 2), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",58.270695209503174,61.88559532165527,62.04724311828613,2.1822557303132992,1113871360.0,7612750.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV2_1.0', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('sep_conv_3x3', 2), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 1), ('mobilenetV2_1.4', 4), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('skip_connect', 0), ('mobilenetV2_1.0', 0), ('sep_conv_5x5', 1), ('skip_connect', 2), ('mobilenetV3_1.0_5x5_Hswish', 1), ('max_pool_3x3', 3), ('avg_pool_3x3', 3)], reduce_concat=range(2, 6))",60.62435865402222,65.25635719299316,65.62280654907227,2.039179402851079,1461051904.0,9828478.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('mobilenetV2_1.0', 1), ('sep_conv_5x5', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('mobilenetV2_1.4', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 1), ('mobilenetV2_1.4', 0), ('dil_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 3), ('mobilenetV2_1.0', 1)], reduce_concat=range(2, 6))",64.03054237365723,69.18573379516602,69.32353973388672,2.1627332133777752,1976465920.0,13030462.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('mobilenetV2_1.0', 0), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('max_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('mobilenetV2_1.0', 0), ('max_pool_3x3', 1), ('skip_connect', 2), ('sep_conv_7x7', 3), ('mobilenetV3_1.0_5x5_Hswish', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 4), ('mobilenetV3_1.0_5x5_Hswish', 3)], reduce_concat=range(2, 6))",61.10997438430786,65.73700904846191,73.59838485717773,3.3962122162454222,1062936000.0,7363702.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('mobilenetV3_1.0_3x3_Hswish', 0), ('avg_pool_3x3', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('mobilenetV2_1.4', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_7x7', 0), ('mobilenetV3_1.0_3x3_Hswish', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 0), ('mobilenetV3_1.0_3x3_Hswish', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('sep_conv_3x3', 3), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",61.9135046005249,65.8562183380127,66.07651710510254,2.4174976899276968,1507869440.0,10108630.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('mobilenetV2_1.4', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 2), ('dil_conv_5x5', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",66.01932048797607,70.75357437133789,70.95789909362793,2.451201254052313,1553744896.0,10597438.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('sep_conv_5x5', 2), ('mobilenetV3_1.0_5x5_Hswish', 3), ('sep_conv_7x7', 0)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 1), ('max_pool_3x3', 1), ('mobilenetV2_1.0', 3), ('sep_conv_3x3', 2), ('mobilenetV2_1.4', 0)], reduce_concat=range(2, 6))",44.99281167984009,45.670270919799805,45.95208168029785,0.46560054881192786,1340147456.0,8354494.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('dil_conv_3x3', 1), ('sep_conv_7x7', 3), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('max_pool_3x3', 1), ('mobilenetV3_1.0_5x5_Hswish', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 0), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 4), ('mobilenetV2_1.4', 4)], reduce_concat=range(2, 6))",57.378089427948,60.502052307128906,70.44839859008789,3.1714387689726222,1204778496.0,8130070.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('sep_conv_3x3', 1), ('max_pool_3x3', 0), ('dil_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('sep_conv_5x5', 1), ('mobilenetV3_1.0_3x3_Hswish', 1), ('sep_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_5x5_Hswish', 1), ('mobilenetV2_1.4', 3), ('dil_conv_5x5', 1), ('mobilenetV2_1.4', 2), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",47.394094467163086,51.02229118347168,51.427602767944336,2.2117696640361895,1239443968.0,8203726.0
"Genotype(normal=[('mobilenetV2_1.4', 0), ('sep_conv_3x3', 1), ('sep_conv_7x7', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 2), ('mobilenetV2_1.4', 0), ('dil_conv_3x3', 4), ('mobilenetV3_1.0_3x3_Hsigmoid', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_3x3_Hswish', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 3), ('skip_connect', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 4)], reduce_concat=range(2, 6))",54.10775184631348,54.65507507324219,55.00507354736328,0.5111865793240677,1568674816.0,10358758.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('max_pool_3x3', 1), ('skip_connect', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hswish', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 4), ('mobilenetV3_1.0_5x5_Hsigmoid', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('sep_conv_7x7', 1), ('mobilenetV2_1.4', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 2), ('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_7x7', 1)], reduce_concat=range(2, 6))",51.85065269470215,54.52370643615723,54.83698844909668,1.7458095788452006,1137227520.0,7601302.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('mobilenetV2_1.0', 3), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 3)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('sep_conv_3x3', 1), ('sep_conv_7x7', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hswish', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 4)], reduce_concat=range(2, 6))",66.35410785675049,71.10786437988281,71.38514518737793,2.5639647473162177,1647597056.0,10731142.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('sep_conv_3x3', 0), ('skip_connect', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 2), ('mobilenetV3_1.0_3x3_Hswish', 2), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('mobilenetV3_1.0_5x5_Hswish', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV2_1.0', 1), ('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 2), ('mobilenetV2_1.4', 2), ('sep_conv_5x5', 3), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('mobilenetV3_1.0_3x3_Hswish', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 3)], reduce_concat=range(2, 6))",58.659541606903076,62.95275688171387,63.254594802856445,2.0840433482588927,1287348736.0,8458390.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_3x3_Hswish', 1), ('mobilenetV2_1.0', 1), ('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 3), ('sep_conv_7x7', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 3)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('mobilenetV2_1.0', 1), ('mobilenetV2_1.4', 0), ('sep_conv_7x7', 1), ('dil_conv_3x3', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 3), ('mobilenetV3_1.0_3x3_Hswish_SE', 3), ('mobilenetV2_1.0', 4)], reduce_concat=range(2, 6))",50.42407274246216,51.076650619506836,51.16558074951172,0.5868477054711083,1266786048.0,8144758.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('mobilenetV3_1.0_5x5_Hswish', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 0), ('sep_conv_7x7', 3), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('skip_connect', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('dil_conv_5x5', 0), ('skip_connect', 0), ('max_pool_3x3', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 1)], reduce_concat=range(2, 6))",69.14035320281982,74.39851760864258,75.01220703125,3.108066586996052,1279288064.0,8553862.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('sep_conv_3x3', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('avg_pool_3x3', 1), ('mobilenetV2_1.0', 3), ('dil_conv_3x3', 3), ('mobilenetV3_1.0_3x3_Hswish', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('sep_conv_7x7', 1), ('sep_conv_5x5', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 3), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV2_1.4', 0)], reduce_concat=range(2, 6))",51.3361120223999,54.60095405578613,54.62312698364258,2.363414338487409,1210371072.0,7811686.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 3), ('mobilenetV2_1.0', 4), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('sep_conv_5x5', 1), ('sep_conv_7x7', 2), ('sep_conv_5x5', 0), ('sep_conv_7x7', 0), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 4), ('skip_connect', 1)], reduce_concat=range(2, 6))",49.95177745819092,51.05710029602051,51.375627517700195,0.6800386872857122,1075092736.0,7246198.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hswish', 0), ('max_pool_3x3', 1), ('sep_conv_3x3', 2), ('mobilenetV2_1.4', 1), ('max_pool_3x3', 3), ('skip_connect', 3), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('max_pool_3x3', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 0), ('skip_connect', 0), ('skip_connect', 1)], reduce_concat=range(2, 6))",35.52193641662598,37.702083587646484,38.46478462219238,1.2778887359542515,1377083392.0,8953678.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hswish', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 3), ('max_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_3x3_Hswish', 1), ('avg_pool_3x3', 0), ('skip_connect', 1), ('mobilenetV2_1.0', 0), ('avg_pool_3x3', 0), ('dil_conv_5x5', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV3_1.0_3x3_Hswish', 3)], reduce_concat=range(2, 6))",42.924091815948486,46.479225158691406,46.947479248046875,1.2114502363491257,1026627584.0,6829318.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('sep_conv_5x5', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 2), ('max_pool_3x3', 1), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 0), ('dil_conv_3x3', 3), ('mobilenetV3_1.0_3x3_Hsigmoid', 3), ('mobilenetV3_1.0_5x5_Hsigmoid', 4)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('sep_conv_3x3', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('mobilenetV3_1.0_5x5_Hswish', 3), ('skip_connect', 2), ('avg_pool_3x3', 2), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",53.75809907913208,55.017948150634766,58.50386619567871,1.0934645368261964,1134075648.0,7490062.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('sep_conv_5x5', 1), ('mobilenetV3_1.0_3x3_Hswish', 1), ('sep_conv_5x5', 1), ('avg_pool_3x3', 3), ('mobilenetV3_1.0_3x3_Hswish', 2), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 2), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('mobilenetV2_1.0', 0), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('dil_conv_5x5', 2), ('avg_pool_3x3', 2), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 4), ('avg_pool_3x3', 4)], reduce_concat=range(2, 6))",45.449137687683105,45.81260681152344,47.40786552429199,0.5678040081183543,1135373312.0,7349230.0
"Genotype(normal=[('mobilenetV2_1.4', 1), ('sep_conv_7x7', 1), ('sep_conv_5x5', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('dil_conv_5x5', 0), ('sep_conv_5x5', 0), ('skip_connect', 3), ('max_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('sep_conv_5x5', 0), ('mobilenetV2_1.0', 0), ('mobilenetV3_1.0_5x5_Hswish', 1), ('avg_pool_3x3', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 2), ('sep_conv_7x7', 3)], reduce_concat=range(2, 6))",43.43268632888794,46.46563529968262,46.96536064147949,1.691048869321328,1164624896.0,7434766.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('dil_conv_5x5', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 3), ('skip_connect', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 1), ('mobilenetV3_1.0_3x3_Hswish', 3)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hsigmoid_SE', 1), ('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('dil_conv_5x5', 1), ('mobilenetV2_1.4', 3), ('mobilenetV3_1.0_3x3_Hswish', 0), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 3)], reduce_concat=range(2, 6))",50.16667604446411,50.64702033996582,51.14626884460449,0.40776490747242505,829353920.0,5338486.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('dil_conv_5x5', 1), ('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV2_1.4', 1), ('sep_conv_3x3', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hswish', 0), ('sep_conv_7x7', 1)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('mobilenetV3_1.0_3x3_Hswish', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 1), ('sep_conv_7x7', 0), ('mobilenetV3_1.0_3x3_Hswish', 2), ('mobilenetV3_1.0_3x3_Hsigmoid', 3), ('mobilenetV3_1.0_5x5_Hswish_SE', 2), ('skip_connect', 4)], reduce_concat=range(2, 6))",53.84948492050171,56.57482147216797,57.27529525756836,2.1800336960978193,1260434688.0,8086006.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('max_pool_3x3', 1), ('mobilenetV3_1.0_5x5_Hsigmoid_SE', 0), ('dil_conv_5x5', 1), ('sep_conv_7x7', 0), ('mobilenetV2_1.0', 2), ('dil_conv_3x3', 2), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('mobilenetV3_1.0_5x5_Hswish', 0), ('mobilenetV3_1.0_3x3_Hswish_SE', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 3), ('mobilenetV2_1.0', 2), ('mobilenetV3_1.0_5x5_Hswish', 0), ('max_pool_3x3', 4)], reduce_concat=range(2, 6))",44.837026596069336,45.943260192871094,46.011924743652344,0.672486939259268,789054400.0,4987270.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV2_1.4', 1), ('dil_conv_3x3', 0), ('mobilenetV2_1.0', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hswish', 3), ('mobilenetV3_1.0_5x5_Hsigmoid', 3), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV3_1.0_3x3_Hswish', 0), ('sep_conv_7x7', 1), ('mobilenetV2_1.0', 0), ('mobilenetV2_1.4', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 3), ('dil_conv_3x3', 3), ('dil_conv_5x5', 1)], reduce_concat=range(2, 6))",46.82847261428833,50.99606513977051,51.32746696472168,1.3868060121342036,1145170176.0,7536070.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('mobilenetV3_1.0_5x5_Hswish', 0), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV2_1.0', 2), ('skip_connect', 3), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('avg_pool_3x3', 4), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV3_1.0_5x5_Hswish', 1), ('sep_conv_7x7', 0), ('sep_conv_7x7', 2), ('mobilenetV3_1.0_5x5_Hswish_SE', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 2), ('mobilenetV2_1.4', 2)], reduce_concat=range(2, 6))",58.00471305847168,60.88066101074219,61.00273132324219,1.6756961490619287,785575872.0,5466142.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 0), ('sep_conv_3x3', 0), ('mobilenetV2_1.4', 2), ('dil_conv_5x5', 2), ('sep_conv_7x7', 2), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 3), ('sep_conv_7x7', 2), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('mobilenetV2_1.4', 1), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('max_pool_3x3', 2), ('mobilenetV3_1.0_5x5_Hsigmoid', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 3), ('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('dil_conv_3x3', 2), ('mobilenetV3_1.0_3x3_Hswish', 3)], reduce_concat=range(2, 6))",53.864192962646484,62.192440032958984,66.65730476379395,3.4630250607439708,1342678016.0,8368534.0
"Genotype(normal=[('mobilenetV3_1.0_3x3_Hsigmoid', 1), ('avg_pool_3x3', 0), ('mobilenetV3_1.0_3x3_Hswish', 0), ('sep_conv_7x7', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 2), ('mobilenetV3_1.0_3x3_Hswish_SE', 1), ('skip_connect', 1), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('mobilenetV3_1.0_3x3_Hsigmoid_SE', 1), ('mobilenetV2_1.4', 2), ('max_pool_3x3', 1), ('mobilenetV3_1.0_3x3_Hswish_SE', 0), ('mobilenetV2_1.4', 3), ('mobilenetV3_1.0_5x5_Hswish_SE', 1), ('mobilenetV3_1.0_5x5_Hswish_SE', 4)], reduce_concat=range(2, 6))",46.95563793182373,47.3020076751709,51.354408264160156,0.8520679810477008,790534336.0,5380822.0
